bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,day,year,month_name
0.09090909090909091,0.25,0.39097252027687346,0.32592287323920743,0.0,0.0,0.0,0.5,0.49999999999999994,0.4889150097730486,0.04979253112033195,0.2260869565217405,0.2543859649122807,0.44230769230769235,0.8836926923501229,0.22610689759006442,0.5069262085424882,1.0,0.8181818181818182,0.16666666666666669,0.0,0.4545454545454546
0.09090909090909091,0.3125,0.44209614199977376,0.33489200969545085,0.0,0.0,0.0,0.5,0.49999999999999994,0.4889150097730486,0.11203319502074688,0.6434782608695677,0.0,0.38461538461538464,0.44832059154798176,0.16093502655669534,0.4828790055555352,1.0,0.9999999999999999,0.6,0.0,0.2727272727272727
0.12121212121212122,0.34375,0.51609583306451,0.34577650709073726,0.0,0.0,0.0,0.75,0.49999999999999994,0.5217834776004695,0.1991701244813278,0.7217391304347842,0.0,0.4807692307692308,0.3804090607194067,0.3751550521247504,0.5787140549415231,1.0,0.8181818181818182,0.6333333333333333,0.0,0.4545454545454546
0.12121212121212122,0.375,0.4755628158202152,0.35465345260562176,0.4,0.0,0.0,0.5,0.49999999999999994,0.638514901258775,0.0,0.4695652173913061,0.5350877192982456,0.3653846153846154,0.9752699359773074,0.23022981914682394,0.6438132450439609,0.0,0.0,0.7333333333333333,1.0,0.0
0.09090909090909091,0.21875,0.3346335999798631,0.359674066563592,0.0,0.0,0.0,0.5,0.4166666666666667,0.48066398525350174,0.0,0.3652173913043484,0.0,0.17307692307692307,0.38983569256314765,0.19592140691696502,0.5210570648326387,0.0,0.9090909090909091,0.6333333333333333,0.0,0.18181818181818182
0.12121212121212122,0.3125,0.5331744878910982,0.41859165952660526,0.0,0.0,0.0,0.5,0.5833333333333333,0.6013652878958897,0.14730290456431536,0.6521739130434803,0.0,0.8076923076923077,0.6488223249518348,0.43803449341857825,0.7170365984878586,1.0,0.7272727272727273,0.3,0.0,0.36363636363636365
0.09090909090909091,0.125,0.3346335999798631,0.28393182674922346,0.0,0.0,0.0,0.5,0.4166666666666667,0.39505417067600135,0.05394190871369294,0.41739130434782723,0.0,0.6346153846153847,0.8066147726460631,0.19697095072048576,0.5010870140017447,1.0,0.8181818181818182,0.3,0.0,0.4545454545454546
0.12121212121212122,0.25,0.4194555748778437,0.3361038275582724,0.0,0.0,0.0,0.5,0.49999999999999994,0.5783567120085511,0.0,0.4782608695652186,0.0,0.3076923076923077,0.8787101950464427,0.2011629077991628,0.554993706844396,0.0,0.0,0.8666666666666667,1.0,0.0
0.12121212121212122,0.21875,0.43740411834228876,0.3258194809826709,0.20000000000000007,0.0,0.0,0.75,0.49999999999999994,0.5688561695274847,0.03319502074688797,0.13043478260869534,0.0,0.5,0.9659716708102215,0.3292156445753396,0.5449516816845765,1.0,0.36363636363636365,0.4,1.0,0.8181818181818182
0.06060606060606061,0.21875,0.5028428236475784,0.34939247765013426,0.0,0.0,1.0,0.75,0.6666666666666666,0.6176019088561135,0.07261410788381742,0.5217391304347849,0.0,0.17307692307692307,0.39745310287450253,0.1662800928490149,0.6812530549858566,1.0,0.6363636363636364,0.4,0.0,0.6363636363636364
0.09090909090909091,0.1875,0.4451788601948725,0.3035180615442079,0.0,0.0,0.0,0.5,0.49999999999999994,0.5145815977032475,0.0954356846473029,0.40000000000000213,0.0,0.75,0.793504992937704,0.2435619567315339,0.6027774601654707,1.0,0.7272727272727273,0.5333333333333333,0.0,0.36363636363636365
0.06060606060606061,0.40625,0.4978564021877936,0.2225298161895537,0.4,1.0,0.75,0.5,0.6666666666666666,0.6176019088561135,0.06431535269709543,0.7652173913043505,0.0,0.9038461538461539,0.5301487199078205,0.4640876108636989,0.7654639265735597,1.0,0.1818181818181818,0.6,1.0,0.5454545454545454
0.12121212121212122,0.21875,0.4914899733400093,0.3073780964460966,0.0,0.0,0.0,0.75,0.4166666666666667,0.45414397323235,0.2095435684647303,0.41739130434782723,0.0,0.3076923076923077,0.8070854979188615,0.18222055343632482,0.5449516816845765,1.0,0.36363636363636365,0.3333333333333333,1.0,0.8181818181818182
0.12121212121212122,0.3125,0.553358379789761,0.5491643082386009,0.4,0.0,0.0,0.5,0.5833333333333333,0.7165075347387626,0.0,0.7739130434782631,0.0,0.2884615384615385,0.22347689066814136,0.47562163215094255,0.6828410170737476,0.0,0.9090909090909091,0.6666666666666666,0.0,0.18181818181818182
0.12121212121212122,0.40625,0.6225107303478925,0.35359691434106244,0.4,0.0,0.0,0.5,0.6666666666666666,0.744997074278757,0.0954356846473029,0.9043478260869584,0.0,0.8653846153846154,0.7660940597006545,0.32630073190902986,0.7423519770035618,1.0,0.8181818181818182,0.4,0.0,0.4545454545454546
0.12121212121212122,0.28125,0.601078514371912,0.40588705279822057,0.4,0.0,0.0,0.5,0.6666666666666666,0.7614345020978996,0.0,0.6782608695652179,0.0,0.5,0.6159337012925186,0.3798655408646403,0.7951419103537916,0.0,0.1818181818181818,0.03333333333333333,1.0,0.5454545454545454
0.09090909090909091,0.3125,0.46439192129772855,0.427256827682315,0.0,0.0,0.0,0.75,0.49999999999999994,0.5121326950968417,0.12448132780082988,0.4782608695652186,0.0,0.42307692307692313,0.3464312333782511,0.1662800928490149,0.6382990636854959,1.0,0.0,0.5,1.0,0.0
0.09090909090909091,0.1875,0.369448377866864,0.11074194758810296,0.4,0.0,0.0,0.5,0.49999999999999994,0.46329729467518543,0.04564315352697095,0.913043478260871,0.0,0.3076923076923077,0.8303658732012609,0.20220934435235605,0.49513544821583366,1.0,0.36363636363636365,0.2,0.0,0.8181818181818182
0.12121212121212122,0.3125,0.49405473160161195,0.34016219888657795,0.4,0.0,0.0,0.5,0.49999999999999994,0.6576085150759798,0.0,0.8173913043478258,0.0,0.21153846153846156,0.22334988927841581,0.45156629308737717,0.6682110521056943,0.0,0.7272727272727273,0.5,0.0,0.36363636363636365
0.09090909090909091,0.21875,0.5574215241314138,0.6589702337614776,0.0,0.0,0.0,0.75,0.49999999999999994,0.5310636739540975,0.2697095435684647,0.6956521739130466,0.0,0.5,0.328934194730957,0.019721673912576065,0.6511798370318491,1.0,0.7272727272727273,0.8,0.0,0.36363636363636365
0.09090909090909091,0.125,0.3299397801227486,0.3307538578829221,0.20000000000000007,0.0,0.0,0.5,0.4166666666666667,0.44785346656085867,0.01867219917012448,0.3652173913043484,0.0,0.17307692307692307,0.38573789982731344,0.19801987234678098,0.4668505481598171,1.0,0.09090909090909091,0.8333333333333334,1.0,0.09090909090909091
0.09090909090909091,0.125,0.35261482033345737,0.38784047585982484,0.0,0.0,0.0,0.75,0.49999999999999994,0.5020836382089424,0.0,0.41739130434782723,0.0,0.7884615384615385,0.8404732016466485,0.16841368704079573,0.569451831726866,0.0,0.4545454545454545,0.3666666666666667,0.0,0.9090909090909092
0.030303030303030304,0.125,0.3947047217758657,0.5908932600772172,0.0,0.0,0.0,0.5,0.4166666666666667,0.5507147697142525,0.0,0.5217391304347849,0.0,0.5,0.9667663090776677,0.5975938138997314,0.587694521400274,0.0,0.8181818181818182,0.3333333333333333,0.0,0.4545454545454546
0.12121212121212122,0.125,0.5375513196457349,0.3219854312790278,0.0,0.0,0.0,0.5,0.49999999999999994,0.5746030920628229,0.18672199170124482,0.4956521739130437,0.0,0.5,0.5312537047702868,0.23947070501739942,0.6401490454108609,1.0,0.9090909090909091,0.7666666666666667,0.0,0.18181818181818182
0.12121212121212122,0.3125,0.5624158398902463,0.33813400443106656,0.4,0.0,0.0,0.5,0.6666666666666666,0.725199799997081,0.0,0.9217391304347835,0.0,0.44230769230769235,0.8308453947058232,0.23844637439549254,0.47656549150870653,0.0,0.36363636363636365,0.6333333333333333,0.0,0.8181818181818182
0.12121212121212122,0.28125,0.5309590703384901,0.34114114036438603,0.0,0.0,0.0,0.75,0.5833333333333333,0.5589513147283336,0.1908713692946058,0.6695652173913054,0.0,0.9230769230769231,0.5106484839352458,0.40135453296225854,0.7535526967011537,1.0,0.36363636363636365,0.7,0.0,0.8181818181818182
0.12121212121212122,0.3125,0.5331744878910982,0.36768873000430724,0.4,0.0,0.0,1.0,0.5833333333333333,0.6968524237389442,0.0,0.5739130434782638,0.0,0.8653846153846154,0.738835095216783,0.36664084643359707,0.7184301775029196,0.0,0.4545454545454545,0.7,0.0,0.9090909090909092
0.12121212121212122,0.25,0.47142827087240224,0.30331153526078936,0.20000000000000007,0.0,0.0,0.5,0.49999999999999994,0.6341970441266582,0.0,0.4869565217391312,0.0,0.44230769230769235,0.840956465860558,0.2188682063622438,0.5647099576256238,0.0,0.4545454545454545,0.5333333333333333,0.0,0.9090909090909092
0.12121212121212122,0.3125,0.6070174009237845,0.39720142562349925,0.4,0.0,0.0,0.75,0.6666666666666666,0.7668780873461944,0.0,0.6695652173913054,0.0,0.21153846153846156,0.24554602111292312,0.3760982691429533,0.7372179176288105,0.0,0.8181818181818182,0.26666666666666666,0.0,0.4545454545454546
0.09090909090909091,0.125,0.42281034265393735,0.3195615299300665,0.20000000000000007,0.0,0.0,0.5,0.49999999999999994,0.5820503020233074,0.0,0.15652173913043654,0.0,0.6346153846153847,0.707398004240861,0.19801987234678098,0.7184301775029196,0.0,0.8181818181818182,0.7666666666666667,0.0,0.4545454545454546
0.12121212121212122,0.3125,0.6095233296678031,0.5599083868008214,0.4,0.0,0.0,0.5,0.7499999999999999,0.7691654155368539,0.0,0.7652173913043505,0.0,0.8653846153846154,0.6908122630919453,0.3485162934492525,0.8131778813844095,0.0,0.9999999999999999,0.9333333333333333,0.0,0.2727272727272727
0.09090909090909091,0.1875,0.40020629950290965,0.3306544172752697,0.0,0.0,0.0,0.75,0.49999999999999994,0.5569190514384523,0.0,0.5478260869565226,0.0,0.2692307692307693,0.3568419962737237,0.34947532332549414,0.6090100053299361,0.0,0.2727272727272727,0.6666666666666666,1.0,1.0
0.09090909090909091,0.28125,0.5149177011417261,0.3761393337266914,0.0,0.0,0.0,0.5,0.49999999999999994,0.5802109018346657,0.13900414937759337,0.5826086956521763,0.0,0.13461538461538464,0.3972937122959477,0.31066656177494933,0.6982367551376489,1.0,0.6363636363636364,0.16666666666666669,0.0,0.6363636363636364
0.15151515151515152,0.28125,0.6120063069510253,0.4536029443224352,0.0,0.0,0.0,0.5,0.5833333333333333,0.5910327341765358,0.33195020746887965,0.5652173913043477,0.0,1.0,0.6504721973820506,0.3194790485354908,0.8318152331702038,1.0,0.4545454545454545,0.3666666666666667,0.0,0.9090909090909092
0.09090909090909091,0.21875,0.34601475357182676,0.3616009174865493,0.0,0.0,0.0,0.5,0.49999999999999994,0.49426708705666744,0.0,0.6869565217391305,0.0,0.40384615384615385,0.3245467256774226,0.6983303180340461,0.5647099576256238,0.0,0.4545454545454545,0.5,0.0,0.9090909090909092
0.12121212121212122,0.3125,0.6364153381234103,0.4783208992012704,0.4,0.0,0.0,0.5,0.7499999999999999,0.7933572459838194,0.0,0.843478260869567,0.0,0.826923076923077,0.7515999906439566,0.46764603690643547,0.8440805187809648,0.0,0.0,0.7333333333333333,1.0,0.0
0.09090909090909091,0.125,0.3833465597708854,0.28315609940677344,0.0,0.0,0.0,0.5,0.49999999999999994,0.41747135964714754,0.08921161825726141,0.3652173913043484,0.0,0.75,0.7663218956870737,0.2435619567315339,0.5598913458161219,1.0,0.2727272727272727,0.43333333333333335,1.0,1.0
0.09090909090909091,0.28125,0.4194555748778437,0.11161772293458028,0.4,0.0,0.0,0.5,0.49999999999999994,0.48509857254703626,0.08589211618257261,0.930434782608696,0.0,0.7884615384615385,0.8122749971420324,0.17479931152855976,0.5126568327168854,1.0,0.1818181818181818,0.8,1.0,0.5454545454545454
0.15151515151515152,0.28125,0.4889004114229927,0.33742957146060415,0.0,0.0,0.0,0.75,0.49999999999999994,0.5310636739540975,0.14522821576763484,0.7478260869565219,0.0,0.5,0.30396661335873576,0.24254005370885268,0.6614537661836497,1.0,0.36363636363636365,0.7,0.0,0.8181818181818182
0.09090909090909091,0.125,0.37349436332574926,0.2253521150786617,0.20000000000000007,0.0,0.0,0.5,0.49999999999999994,0.5264682782971182,0.0,0.0260869565217412,0.0,0.7307692307692308,0.59533497089888,0.22713854518957466,0.5126568327168854,0.0,0.5454545454545454,0.7333333333333333,0.0,0.7272727272727273
0.09090909090909091,0.28125,0.5673193734618691,0.25379886275828123,0.4,0.0,0.0,0.75,0.5833333333333333,0.6176019088561135,0.1950207468879668,0.0608695652173914,0.0,0.7307692307692308,0.6041991268028275,0.24049442820677314,0.5787140549415231,1.0,0.5454545454545454,0.7333333333333333,0.0,0.7272727272727273
0.09090909090909091,0.3125,0.3674019228169354,0.09843244649019489,0.4,0.0,0.0,0.5,0.5833333333333333,0.47500758846203617,0.035269709543568464,0.9478260869565247,0.0,0.23076923076923078,0.5111899567480634,0.16841368704079573,0.4921162850781897,1.0,0.1818181818181818,0.13333333333333333,1.0,0.5454545454545454
0.12121212121212122,0.3125,0.4978564021877936,0.3225531061573268,0.4,0.0,0.0,0.5,0.49999999999999994,0.6614901230159234,0.0,0.8347826086956545,0.0,0.15384615384615385,0.25944992674791667,0.3618910336924954,0.6828410170737476,0.0,0.6363636363636364,0.3666666666666667,0.0,0.6363636363636364
0.06060606060606061,0.25,0.38718698916181915,0.1976780739768066,0.0,0.0,0.0,0.75,0.5833333333333333,0.5421806170507839,0.0,0.6434782608695677,0.0,0.8076923076923077,0.6577192353103671,0.42255194863205303,0.625001797492156,0.0,0.2727272727272727,0.16666666666666669,1.0,1.0
0.09090909090909091,0.3125,0.6044880862895008,0.30331153526078936,0.0,0.0,0.5,0.5,0.5833333333333333,0.5838751247627574,0.32157676348547715,0.5826086956521763,0.0,0.23076923076923078,0.46691419824132674,0.17904379228967593,0.6715293500210313,1.0,0.1818181818181818,0.8,1.0,0.5454545454545454
0.15151515151515152,0.3125,0.5805936068869664,0.3035180615442079,0.4,0.0,0.0,0.5,0.5833333333333333,0.7424096846665273,0.0,0.8956521739130459,0.0,0.019230769230769232,0.15926482107680273,0.2648824756839614,0.7654639265735597,0.0,0.36363636363636365,0.4,1.0,0.8181818181818182
0.12121212121212122,0.46875,0.6086905914498186,0.36062821442546045,0.6,0.0,0.0,0.5,0.7499999999999999,0.7684059506268399,0.0,0.843478260869567,0.0,0.9807692307692308,0.5186203974416577,0.3136092894862459,0.7225682379175451,0.0,0.36363636363636365,0.8666666666666667,0.0,0.8181818181818182
0.09090909090909091,0.25,0.43740411834228876,0.27339534051224623,0.0,0.0,0.0,0.5,0.5833333333333333,0.5979729886525149,0.0,0.9478260869565247,0.0,0.2884615384615385,0.204318431972637,0.4984240129196238,0.6191083818775613,0.0,0.36363636363636365,0.2,1.0,0.8181818181818182
0.12121212121212122,0.21875,0.5711790510897701,0.36772562395208275,0.0,0.0,0.0,0.5,0.49999999999999994,0.5609661272879229,0.2697095435684647,0.6260869565217391,0.0,0.0,0.4299343844505207,0.20430035674041647,0.6069473248868631,1.0,0.6363636363636364,0.6666666666666666,0.0,0.6363636363636364
0.12121212121212122,0.4375,0.6326237820482346,0.2529331070293219,0.4,0.0,0.0,0.5,0.7499999999999999,0.7165075347387626,0.18672199170124482,0.9043478260869584,0.0,0.6346153846153847,0.7395035764738844,0.20430035674041647,0.6364369714658489,1.0,0.36363636363636365,0.3666666666666667,0.0,0.8181818181818182
0.15151515151515152,0.21875,0.4849684826845704,0.3525590923472448,0.0,0.0,0.0,1.0,0.49999999999999994,0.4995056102378834,0.16597510373443983,0.6695652173913054,0.0,0.5,0.13270571100828665,0.3379293007116948,0.6456277407886741,1.0,0.7272727272727273,0.9333333333333333,0.0,0.36363636363636365
0.15151515151515152,0.4375,0.6483490177448736,0.36342193031341363,0.4,0.0,0.0,0.5,0.6666666666666666,0.7563217905191708,0.13817427385892117,0.9217391304347835,0.0,0.25,0.17017357602904004,0.34178711808922446,0.6844199079962756,1.0,0.7272727272727273,0.3,0.0,0.36363636363636365
0.12121212121212122,0.25,0.4211382518201747,0.30164682564137646,0.20000000000000007,0.0,0.0,1.0,0.49999999999999994,0.5802109018346657,0.0,0.304347826086957,0.0,0.44230769230769235,0.839265823557799,0.23331559734855367,0.5898974228185603,0.0,0.6363636363636364,0.5666666666666667,0.0,0.6363636363636364
0.12121212121212122,0.3125,0.5028428236475784,0.2450221530350294,0.4,0.0,0.0,0.5,0.5833333333333333,0.6665589934124956,0.0,0.8695652173913047,0.0,0.6153846153846154,0.7554332336711929,0.16841368704079573,0.604869874342965,0.0,0.36363636363636365,0.5,0.0,0.8181818181818182
0.09090909090909091,0.25,0.4358215556605971,0.33261191683525415,0.0,0.0,0.0,0.5,0.7499999999999999,0.5962576484485291,0.0,0.9217391304347835,0.0,0.6153846153846154,0.7995747723116167,0.15449999873717402,0.66653698179854,0.0,0.4545454545454545,0.1,0.0,0.9090909090909092
0.12121212121212122,0.28125,0.6111811717030458,0.5733809324374062,0.4,0.0,0.0,0.75,0.7499999999999999,0.7706755163465937,0.0,0.6956521739130466,0.0,0.9038461538461539,0.5766703258421053,0.4506679206787305,0.8131778813844095,0.0,0.0,0.4,1.0,0.0
0.12121212121212122,0.375,0.7011298080255342,0.5467406878516159,0.4,0.0,0.0,0.5,0.6666666666666666,0.8490061133164044,0.0,0.756521739130438,0.0,0.5,0.9824841122882371,0.43894037049557033,0.8082948954933267,0.0,0.5454545454545454,0.7333333333333333,0.0,0.7272727272727273
0.09090909090909091,0.40625,0.558427813820032,0.4279170093369784,0.4,1.0,1.0,0.5,0.6666666666666666,0.7213822433446682,0.0,0.9217391304347835,0.0,0.44230769230769235,0.8457989606851479,0.25679167770092404,0.7473886863772812,0.0,0.9090909090909091,0.3,0.0,0.18181818181818182
0.15151515151515152,0.3125,0.6272251245398619,0.3636508650601571,0.0,0.0,0.0,1.0,0.5833333333333333,0.6160300509137508,0.34024896265560167,0.6782608695652179,0.0,0.2692307692307693,0.32864093394978955,0.3939133724168722,0.7170365984878586,1.0,0.4545454545454545,0.7333333333333333,0.0,0.9090909090909092
0.09090909090909091,0.1875,0.4436419598372703,0.43542003215449454,0.0,0.0,0.0,0.5,0.49999999999999994,0.6047075505654664,0.0,0.53913043478261,0.0,0.8653846153846154,0.7502499609637268,0.3571270983395032,0.6006698851220573,0.0,0.9999999999999999,0.4666666666666667,0.0,0.2727272727272727
0.12121212121212122,0.3125,0.5053016772699515,0.3554976783382735,0.4,0.0,0.0,0.5,0.6666666666666666,0.6690491843304001,0.0,0.7652173913043505,0.0,0.7692307692307693,0.5231789959684409,0.5079655795077529,0.6859898215793789,0.0,0.1818181818181818,0.1,1.0,0.5454545454545454
0.09090909090909091,0.3125,0.4901983232114375,0.24224636576576608,0.4,0.0,0.0,0.5,0.6666666666666666,0.653655851402501,0.0,0.9391304347826086,0.0,0.6730769230769231,0.4876482608837104,0.5036362385619642,0.7156357949653405,0.0,0.7272727272727273,0.06666666666666668,0.0,0.36363636363636365
0.09090909090909091,0.1875,0.535371805179123,0.2663035157525273,0.4,0.0,0.25,0.5,0.6666666666666666,0.622252171345762,0.12448132780082988,0.25217391304347814,0.0,0.38461538461538464,0.5562551337803483,0.1523498982142617,0.7498715745294646,1.0,0.9999999999999999,0.7,0.0,0.2727272727272727
0.12121212121212122,0.3125,0.664983791518448,0.4683865211400109,0.20000000000000007,0.0,0.0,0.5,0.5833333333333333,0.818361941848667,0.0,0.0695652173913075,0.8333333333333333,1.0,0.6488223249518348,0.31752478439930143,0.7856229763505125,0.0,0.5454545454545454,0.8,0.0,0.7272727272727273
0.09090909090909091,0.3125,0.5077381894305149,0.7117567160416223,0.4,0.0,0.0,0.5,0.49999999999999994,0.5377957463400351,0.17012448132780084,0.8260869565217419,0.0,0.2884615384615385,0.2880871900230102,0.5697297306267879,0.7225682379175451,1.0,0.36363636363636365,0.16666666666666669,1.0,0.8181818181818182
0.12121212121212122,0.3125,0.4978564021877936,0.3409429172867253,0.20000000000000007,0.0,0.0,0.5,0.6666666666666666,0.5892641851876173,0.0995850622406639,0.2086956521739154,0.6929824561403508,0.44230769230769235,0.8804519719867934,0.24560394509351768,0.6698751389197586,1.0,0.7272727272727273,0.5333333333333333,0.0,0.36363636363636365
0.09090909090909091,0.3125,0.49659516337725473,0.19724130144913354,0.4,0.0,0.0,0.5,0.5833333333333333,0.638514901258775,0.03319502074688797,0.8782608695652172,0.0,0.5,0.5666982833216108,0.36758911790447946,0.6715293500210313,1.0,0.9999999999999999,0.4666666666666667,0.0,0.2727272727272727
0.09090909090909091,0.28125,0.42281034265393735,0.29026779334792274,0.4,0.0,0.0,0.5,0.49999999999999994,0.5820503020233074,0.0,0.8695652173913047,0.0,0.5,0.8939646382353059,0.544671336986635,0.6130918120866067,0.0,0.2727272727272727,0.4,1.0,1.0
0.09090909090909091,0.21875,0.38527373750043425,0.4002940426182553,0.0,0.0,0.0,0.5,0.49999999999999994,0.5399982698176231,0.0,0.6782608695652179,0.0,0.40384615384615385,0.41500557008047734,0.7013319142217613,0.5265317146655466,0.0,0.8181818181818182,0.06666666666666668,0.0,0.4545454545454546
0.12121212121212122,0.28125,0.45421867959366846,0.3057674373851913,0.0,0.0,0.0,0.5,0.49999999999999994,0.49426708705666744,0.12448132780082988,0.53913043478261,0.0,0.75,0.794203861569166,0.24458325374158973,0.5210570648326387,1.0,0.1818181818181818,0.5,1.0,0.5454545454545454
0.09090909090909091,0.125,0.34601475357182676,0.3307538578829221,0.0,0.0,0.0,0.5,0.49999999999999994,0.49426708705666744,0.0,0.608695652173914,0.0,0.5192307692307693,0.8668271694476279,0.3155681989560717,0.5623103847376578,0.0,0.7272727272727273,0.5333333333333333,0.0,0.36363636363636365
