Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Destination_TRAPPIST-1e,Destination_55 Cancri e,HomePlanet_Earth,HomePlanet_Europa,CryoSleep_True,VIP_False
0.45569620253164556,6.979828296223913e-05,0.024016368698218896,0.00012770304784607525,0.0,0.0028029110936270652,1.0,0.0,1.0,0.0,0.0,1.0
0.26582278481012656,0.0,0.0,0.0,0.028828989646554802,0.006785995279307632,1.0,0.0,1.0,0.0,0.0,1.0
0.2911392405063291,0.0,0.018951464126387818,0.0,0.0015619421635130312,0.00924468922108576,1.0,0.0,1.0,0.0,0.0,1.0
0.4810126582278481,0.0,0.005769295273873813,0.026179124808445427,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5822784810126582,0.012773085782089761,0.000234796900680911,0.027115613825983313,0.008122099250267762,0.00024586939417781275,0.0,0.0,1.0,0.0,0.0,1.0
0.6455696202531646,0.0,0.0,0.00017027073046143367,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3670886075949367,0.0002791931318489565,0.11535236306309328,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.20253164556962025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.37974683544303794,0.12354296084316325,0.0,0.0,0.0005801499464476973,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.27848101265822783,0.0,0.1738503337470231,0.0,0.04819707247411639,9.83477576711251e-05,0.0,1.0,0.0,1.0,0.0,1.0
0.27848101265822783,0.0,0.0015429510616174153,0.0,0.03016779721528026,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.22784810126582278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.02531645569620253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.25316455696202533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.25316455696202533,0.0,0.0008385603595746821,0.0,0.0,0.03948662470495673,1.0,0.0,1.0,0.0,0.0,1.0
0.4810126582278481,0.0,0.0,0.015452068789375106,0.0003123884327026062,0.00014752163650668765,1.0,0.0,0.0,0.0,0.0,1.0
0.2911392405063291,0.18482585328400922,0.0,0.04648390941597139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.22784810126582278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.3924050632911392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.18987341772151897,0.0,0.00020125448629792372,0.0,0.043779007497322386,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8860759493670886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.45569620253164556,6.979828296223913e-05,0.17556099688055546,0.014600715137067937,0.012361656551231703,0.6236231313926043,1.0,0.0,0.0,1.0,0.0,1.0
0.012658227848101266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.20253164556962025,0.0,3.3542414382987286e-05,0.0,0.0,0.0029996066089693157,1.0,0.0,1.0,0.0,0.0,1.0
0.46835443037974683,0.0,0.05628417133465267,0.0,0.0016065690824705464,0.15381589299763965,0.0,1.0,0.0,1.0,0.0,1.0
0.13924050632911392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3653258006966273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.16455696202531644,0.038528652195156,0.00828497635259786,0.0,0.0001785076758300607,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5822784810126582,0.0,0.0,0.085986718883024,0.014414494823277401,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5949367088607594,0.0,0.0046959380136182205,0.0,0.00379328811138879,0.19522029897718332,0.0,1.0,0.0,1.0,0.0,1.0
0.4177215189873418,0.11384099951141202,0.0,0.03209603269198025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6708860759493671,0.001675158791093739,0.0,0.04703728928997105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7341772151898734,0.00013959656592447826,3.3542414382987286e-05,0.0005959475566150178,8.925383791503035e-05,0.056697482297403616,1.0,0.0,0.0,1.0,0.0,1.0
0.16455696202531644,0.0,0.0038238352396605508,0.02903115954367444,0.0,0.00034421715184893784,1.0,0.0,1.0,0.0,0.0,1.0
0.5063291139240507,0.005723459202903608,0.04662395599235233,0.0,0.015485540878257766,0.3066974822974036,0.0,1.0,0.0,1.0,0.0,1.0
0.2911392405063291,0.08606128289244085,0.0,0.022433168738293888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.5063291139240507,0.0004885879807356738,0.0,0.03575685339690107,0.0011602998928953946,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5443037974683544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.26582278481012656,0.0,0.0,0.03835348203643794,0.00013388075687254553,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6962025316455696,0.0,0.04035152450273371,0.0,0.0,0.021931549960660896,0.0,0.0,1.0,0.0,0.0,1.0
0.22784810126582278,0.0,0.023278435581793176,0.0,0.0,0.06736821400472069,0.0,1.0,0.0,1.0,0.0,1.0
0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.5063291139240507,0.01996230892720039,0.0,0.097863102332709,0.0005355230274901821,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.37974683544303794,0.0,0.007916009794385,0.0,0.05127632988218494,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.06329113924050633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.27848101265822783,0.045927270189153345,0.0,0.0,0.007184933952159943,0.00014752163650668765,1.0,0.0,1.0,0.0,0.0,1.0
0.5569620253164557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.4810126582278481,0.0,3.3542414382987286e-05,0.0019155457176911288,0.0,0.041158536585365856,1.0,0.0,1.0,0.0,0.0,1.0
0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.25316455696202533,6.979828296223913e-05,0.027102270821453726,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.27848101265822783,0.018985132965729044,0.0014758662328514405,0.0,0.047483041770796146,0.020554681353265145,1.0,0.0,1.0,0.0,0.0,1.0
0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.27848101265822783,0.0,0.0023479690068091102,0.007747318235995232,0.027311674401999286,0.000983477576711251,1.0,0.0,1.0,0.0,0.0,1.0
0.35443037974683544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.46835443037974683,0.0,0.2656559219132593,0.011493274306146772,4.4626918957515175e-05,0.01583398898505114,1.0,0.0,0.0,1.0,0.0,1.0
0.5822784810126582,0.0,0.03582329856103042,0.0402264600715137,0.11544983934309176,0.039880015735641226,1.0,0.0,0.0,1.0,0.0,1.0
0.5569620253164557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6075949367088608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.21518987341772153,0.0009073776785091087,0.0,0.024050740677677505,0.01637807925740807,4.917387883556255e-05,1.0,0.0,0.0,0.0,0.0,1.0
0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.21518987341772153,0.0012563690933203044,0.0003354241438298729,0.0031074408309211647,0.0,0.05158339889850511,1.0,0.0,1.0,0.0,0.0,1.0
0.21518987341772153,0.01744957074055978,0.0,0.092754980418866,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.27848101265822783,0.07105465205555943,0.0033542414382987285,0.0,0.0004016422706176366,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2911392405063291,0.0,0.042531781437627876,0.0,0.005310603355944306,9.83477576711251e-05,1.0,0.0,1.0,0.0,0.0,1.0
0.37974683544303794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.810126582278481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.25316455696202533,0.0,0.005433871130043941,0.0,0.006604784005712246,0.37465578284815104,0.0,1.0,0.0,1.0,1.0,1.0
0.27848101265822783,0.0,0.0,0.0,0.07140307033202428,0.008261211644374508,0.0,1.0,1.0,0.0,0.0,1.0
0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.43037974683544306,0.03434075521742165,0.0,0.0005533798739996594,0.0024544805426633346,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.7848101265822784,0.02233545054791652,0.03954650655754201,0.03218116805721096,0.2229560871117458,0.004179779701022817,0.0,1.0,0.0,1.0,0.0,1.0
0.24050632911392406,0.0,0.04789856773890584,0.0,4.4626918957515175e-05,0.0009343036978756885,1.0,0.0,1.0,0.0,0.0,1.0
0.10126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.3037974683544304,0.0,0.0,0.00012770304784607525,0.035567654409139594,0.00024586939417781275,1.0,0.0,1.0,0.0,0.0,1.0
0.5443037974683544,0.03685349340406226,0.00043605138697883474,0.06738464158011237,0.0004908961085326669,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2911392405063291,0.0754519438821805,0.0,0.0,0.0,0.00034421715184893784,1.0,0.0,1.0,0.0,0.0,1.0
0.5443037974683544,0.007328819711035109,0.012343608492939322,0.011408138940916055,0.03757586576222778,0.0006392604248623131,1.0,0.0,0.0,1.0,0.0,1.0
0.25316455696202533,0.0,0.0032536141951497667,0.030861569896134852,0.0011602998928953946,0.005114083398898505,1.0,0.0,1.0,0.0,0.0,1.0
0.2911392405063291,0.0,0.0,0.00038310914353822576,0.003079257408068547,0.05689417781274587,1.0,0.0,1.0,0.0,0.0,1.0
0.8987341772151899,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.6075949367088608,0.05751378516088504,6.708482876597457e-05,0.03533117657074749,0.013298821849339523,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.27848101265822783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.49367088607594933,0.0,0.0014423238184684533,0.03677847777966967,0.0,0.004179779701022817,1.0,0.0,1.0,0.0,0.0,1.0
0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.4050632911392405,0.17393732114189991,0.0,0.0,0.006069260978222064,0.0001966955153422502,1.0,0.0,0.0,0.0,0.0,0.0
0.620253164556962,0.03210721016263,0.0028846476369369066,0.0039162268006129744,0.029409139593002502,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.49367088607594933,0.0,0.0786234193137222,0.0,0.002900749732238486,0.33920141620771044,1.0,0.0,1.0,0.0,0.0,1.0
0.37974683544303794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.25316455696202533,0.03810986249738257,0.0,0.00970543163630172,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.34177215189873417,0.0,3.3542414382987286e-05,0.028392644304444065,0.040030346304891114,0.0021144767899291895,1.0,0.0,1.0,0.0,0.0,1.0
0.3037974683544304,0.008445592238430935,0.0006708482876597458,0.0,0.003034630489111032,0.02488198269079465,1.0,0.0,1.0,0.0,0.0,1.0
0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.5063291139240507,0.04425211139805961,0.0020125448629792373,0.0057040694704580275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.569620253164557,0.028338102882669088,0.004964277328682118,0.012131789545377148,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.20253164556962025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.35443037974683544,0.08326935157395128,0.0,0.10680231568193427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4177215189873418,0.021009283171633978,0.0,0.021326408990294567,0.0,0.04981313926042486,1.0,0.0,0.0,0.0,0.0,1.0
0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.7468354430379747,0.0,0.554154228021333,0.0,0.014414494823277401,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.3924050632911392,0.00013959656592447826,0.0006708482876597458,4.256768261535842e-05,0.04578721885041057,9.83477576711251e-05,0.0,1.0,1.0,0.0,0.0,1.0
0.810126582278481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.37974683544303794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.35443037974683544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.24050632911392406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.27848101265822783,0.008654987087317653,0.0,0.07504682445087689,0.0,0.04986231313926043,0.0,1.0,0.0,0.0,0.0,1.0
0.4430379746835443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.7594936708860759,0.0,0.001039814845872606,0.0002554060956921505,0.009951802927525883,0.017505900865460267,0.0,0.0,1.0,0.0,0.0,1.0
0.27848101265822783,0.0,0.0012075269177875424,4.256768261535842e-05,0.16784184219921458,0.2223151062155783,0.0,1.0,0.0,1.0,0.0,1.0
0.34177215189873417,0.0,0.010901284674470869,0.0,0.0003570153516601214,0.07976003147128245,1.0,0.0,0.0,1.0,0.0,1.0
0.4177215189873418,0.0,0.0008721027739576695,4.256768261535842e-05,0.0014726883255980008,0.11993509047993706,0.0,1.0,0.0,1.0,0.0,1.0
0.6329113924050633,0.009283171633977804,0.0,0.02234803337306317,0.0,0.001524390243902439,0.0,1.0,1.0,0.0,0.0,1.0
0.18987341772151897,0.024429399036783695,0.0,0.003873659117997616,0.008836129953588005,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.05063291139240506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.4810126582278481,0.0,0.0435380538691175,0.0,0.08215815780078543,0.07607199055861526,0.0,1.0,0.0,1.0,0.0,0.0
0.31645569620253167,0.0,0.002784020393787945,0.0,0.019591217422349164,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.24050632911392406,0.0,0.0,0.0057040694704580275,0.0861745805069618,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3037974683544304,0.0,0.0,0.0002554060956921505,0.030569439485897895,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.25316455696202533,0.04404271654917289,0.0031194445376178177,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.3291139240506329,0.0,0.14953208331935733,0.0,0.05163334523384506,0.012883556254917388,0.0,1.0,0.0,1.0,0.0,1.0
0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.5063291139240507,0.06651776366301389,0.0,0.015154095011067598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3291139240506329,0.16618971173309136,0.05943715828665347,0.0,0.0,0.12873721479150274,1.0,0.0,0.0,1.0,0.0,1.0
0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.26582278481012656,0.0,0.0,0.03596969180997786,0.0001785076758300607,0.0231117230527144,1.0,0.0,1.0,0.0,0.0,1.0
0.3037974683544304,0.0,0.0459195652903096,0.03609739485782394,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.49367088607594933,0.0,0.0,0.0004256768261535842,0.04007497322384863,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.25316455696202533,0.1746353039715223,0.0,0.004086497531074408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.4050632911392405,0.012563690933203043,0.0008385603595746821,0.024859526647369318,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.4177215189873418,0.0,0.0,0.003192576196151881,0.03164048554087826,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3291139240506329,0.026942137223424305,0.0,0.003150008513536523,0.0,0.06540125885129819,0.0,1.0,1.0,0.0,0.0,1.0
0.5443037974683544,0.0,0.02643142253379398,0.0,0.0,0.05856608969315499,1.0,0.0,1.0,0.0,0.0,1.0
0.31645569620253167,0.12103022265652265,3.3542414382987286e-05,0.00804529201430274,4.4626918957515175e-05,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6075949367088608,0.0,0.28185690806024216,0.0,0.3403695108889682,0.004081431943351692,1.0,0.0,0.0,1.0,0.0,1.0
0.16455696202531644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.4810126582278481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.27848101265822783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.3670886075949367,0.0,0.019353973098983665,0.0,0.2484826847554445,0.021243115656963022,1.0,0.0,0.0,1.0,0.0,1.0
0.0759493670886076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.43037974683544306,0.0,0.17475597893536376,0.0,0.05944305605141021,9.83477576711251e-05,1.0,0.0,0.0,1.0,0.0,0.0
0.17721518987341772,0.13122077196900955,0.0,0.0006385152392303763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5822784810126582,0.0,0.10931472847415556,0.032394006470287756,0.19738486254908963,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.27848101265822783,0.12172820548614503,0.0026498507362559954,0.0,0.0005355230274901821,0.0744492525570417,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.16455696202531644,0.6923989669854121,0.0,0.007662182870764515,0.005801499464476972,0.028078284815106217,0.0,1.0,0.0,0.0,0.0,1.0
0.49367088607594933,0.0029315278844140435,0.0,0.014983824280606163,4.4626918957515175e-05,0.018145161290322582,1.0,0.0,0.0,0.0,0.0,1.0
0.5569620253164557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.3670886075949367,0.0,0.0,0.0,0.0811763655837201,4.917387883556255e-05,0.0,1.0,1.0,0.0,0.0,1.0
0.5063291139240507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.21518987341772153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.4177215189873418,0.03901724017589167,0.0,0.006172313979226971,0.026508389860764012,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.22784810126582278,0.0,0.017609767551068325,0.0,0.0,0.004130605822187254,0.0,0.0,1.0,0.0,0.0,1.0
0.6708860759493671,0.0,0.04987757018750209,0.0,0.0029900035701535166,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5189873417721519,0.0002791931318489565,0.15493241203501829,0.0,0.011201356658336308,0.010474036191974822,1.0,0.0,0.0,1.0,0.0,1.0
0.4050632911392405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.13924050632911392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.27848101265822783,0.03343337753891254,0.0011404420890215677,0.0,0.00129418064976794,0.0001966955153422502,0.0,0.0,1.0,0.0,0.0,1.0
0.4810126582278481,0.0,0.03438097474256197,0.0009790567001532436,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.31645569620253167,0.041250785230683325,0.015630765102472074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.3291139240506329,0.1976687373490612,0.0035890383389796396,0.1892984845904989,0.0006694037843627276,0.0001966955153422502,1.0,0.0,0.0,0.0,0.0,1.0
0.26582278481012656,0.0029315278844140435,0.020326703116090295,4.256768261535842e-05,0.0016958229203855766,0.004917387883556255,1.0,0.0,1.0,0.0,0.0,1.0
0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.49367088607594933,6.979828296223913e-05,0.09968805554623822,0.0,0.14169046769011068,4.917387883556255e-05,1.0,0.0,0.0,1.0,0.0,1.0
